benchmark,architecture,memory_mb,timeout_sec,concurrency,invocations,failed_invocations,success_rate,rounds,cold_rate,successful_invocations,mean_client_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,profile_source,warm_only_successful_invocations,warm_only_mean_client_latency_ms,warm_only_p50_latency_ms,warm_only_p95_latency_ms,warm_only_p99_latency_ms,warm_mean_client_latency_ms,warm_p50_latency_ms,warm_p95_latency_ms,warm_p99_latency_ms,latency_slowdown_mean,latency_slowdown_p50,latency_slowdown_p95,latency_slowdown_p99
120.uploader,x64,128,900,2,10,0,1.0,5,0.0,10,531.3046999999999,451.8035,739.2578000000001,739.4651600000001,measured,10,531.3046999999999,451.8035,739.2578000000001,739.4651600000001,397.615,441.744,449.6793,450.38466,1.336229015504948,1.022772239124923,1.6439667113874268,1.641852455632037
120.uploader,x64,128,900,4,8,0,1.0,2,0.0,8,23.013875,23.464,23.9407,23.95694,measured,8,23.013875,23.464,23.9407,23.95694,397.615,441.744,449.6793,450.38466,0.05787979578235227,0.05311673729580933,0.053239497570824364,0.05319217577259403
120.uploader,x64,256,60,1,4,0,1.0,4,0.0,4,465.52175,451.47400000000005,544.40545,554.2738899999999,measured,4,465.52175,451.47400000000005,544.40545,554.2738899999999,476.9646666666667,293.928,827.9646,875.43452,0.9760088797632808,1.536002014098691,0.6575226163050932,0.6331414598547016
120.uploader,x64,256,60,2,10,0,1.0,5,0.0,10,464.8407,459.7645,534.8139,536.48358,measured,10,464.8407,459.7645,534.8139,536.48358,476.9646666666667,293.928,827.9646,875.43452,0.9745809962163514,1.564207901254729,0.6459381234415095,0.6128197686332953
120.uploader,x64,256,60,4,12,0,1.0,3,0.0,12,460.9818333333333,471.3115,482.6755,482.9791,measured,12,460.9818333333333,471.3115,482.6755,482.9791,476.9646666666667,293.928,827.9646,875.43452,0.9664905296968188,1.6034930323072318,0.5829663490443915,0.5517021421545041
120.uploader,x64,256,120,1,1,0,1.0,1,0.0,1,683.813,683.813,683.813,683.813,measured,1,683.813,683.813,683.813,683.813,22088.682,22088.682,22088.682,22088.682,0.030957618929006264,0.030957618929006264,0.030957618929006264,0.030957618929006264
120.uploader,x64,256,120,2,6,0,1.0,3,0.0,6,585.8265,442.46349999999995,881.72125,881.75625,measured,6,585.8265,442.46349999999995,881.72125,881.75625,22088.682,22088.682,22088.682,22088.682,0.026521568828778465,0.020031231379038367,0.03991733187158926,0.039918916393472455
120.uploader,x64,256,120,4,16,0,1.0,4,0.0,16,2400.1851874999998,442.8245,8232.412,26189.66799999999,measured,16,2400.1851874999998,442.8245,8232.412,26189.66799999999,22088.682,22088.682,22088.682,22088.682,0.10866131295203578,0.02004757459046221,0.3726981990143187,1.1856600588482369
120.uploader,x64,256,300,1,5,0,1.0,5,0.0,5,497.23,502.673,520.0868,521.7781600000001,measured,5,497.23,502.673,520.0868,521.7781600000001,2167.305333333333,416.824,5147.904399999999,5568.44488,0.22942314234757885,1.205959829568355,0.1010288380646696,0.09370267125639575
120.uploader,x64,256,300,2,8,0,1.0,4,0.0,8,501.677875,453.217,694.6945999999999,722.49412,measured,8,501.677875,453.217,694.6945999999999,722.49412,2167.305333333333,416.824,5147.904399999999,5568.44488,0.23147540278896256,1.0873102316565264,0.1349470670045854,0.12974791626203544
120.uploader,x64,256,300,4,4,0,1.0,1,0.0,4,843.0645,843.0315,843.9073,843.9598599999999,measured,4,843.0645,843.0315,843.9073,843.9598599999999,2167.305333333333,416.824,5147.904399999999,5568.44488,0.388992029426403,2.022511899506746,0.1639322012273577,0.15156114107032337
120.uploader,x64,256,900,1,5,0,1.0,5,0.0,5,628.2388,419.81,1373.6747999999998,1551.6085600000001,measured,5,628.2388,419.81,1373.6747999999998,1551.6085600000001,471.9463333333333,448.103,590.033,602.649,1.3311657610787666,0.9368604985907257,2.3281321553201257,2.5746471992818374
120.uploader,x64,256,900,2,10,0,1.0,5,0.0,10,447.4943999999999,399.26800000000003,891.446899999999,1201.16138,measured,10,447.4943999999999,399.26800000000003,891.446899999999,1201.16138,471.9463333333333,448.103,590.033,602.649,0.9481891655760294,0.8910183596182129,1.51084244440565,1.993135938166329
120.uploader,x64,256,900,4,20,0,1.0,5,0.0,20,407.88675,319.11,780.3850500000004,1213.7378099999992,measured,20,407.88675,319.11,780.3850500000004,1213.7378099999992,471.9463333333333,448.103,590.033,602.649,0.8642651106517055,0.7121353795890677,1.3226125487896447,2.014004520044004
120.uploader,x64,512,60,1,4,0,1.0,4,0.0,4,460.978,456.3725,492.2992,496.66623999999996,measured,4,460.978,456.3725,492.2992,496.66623999999996,638.7325,638.7325,767.07655,778.48491,0.7217074440395628,0.714497070369834,0.641786272830267,0.6379908378699337
120.uploader,x64,512,60,2,10,0,1.0,5,0.0,10,441.2147,444.92650000000003,476.44554999999997,482.30671,measured,10,441.2147,444.92650000000003,476.44554999999997,482.30671,638.7325,638.7325,767.07655,778.48491,0.6907660092448717,0.696577205637728,0.6211186484582275,0.6195453550923679
120.uploader,x64,512,60,4,16,0,1.0,4,0.0,16,506.5165,498.572,626.3665,631.4077,measured,16,506.5165,498.572,626.3665,631.4077,638.7325,638.7325,767.07655,778.48491,0.7930025480150141,0.7805646338647243,0.8165632230577248,0.8110724972177046
120.uploader,x64,512,120,1,5,0,1.0,5,0.0,5,442.54380000000003,426.967,497.0256,508.37792,measured,5,442.54380000000003,426.967,497.0256,508.37792,562.8083333333334,488.369,740.2691,762.66022,0.7863135170351067,0.8742712989563218,0.6714120581285914,0.6665850750678985
120.uploader,x64,512,120,2,10,0,1.0,5,0.0,10,892.5047000000001,623.9875,2340.635999999997,3363.1944000000003,measured,10,892.5047000000001,623.9875,2340.635999999997,3363.1944000000003,562.8083333333334,488.369,740.2691,762.66022,1.5858057657284155,1.2776967825558132,3.1618718112102706,4.409820142448233
120.uploader,x64,512,120,4,20,0,1.0,5,0.0,20,830.25575,454.517,2000.5073500000021,4338.637469999996,measured,20,830.25575,454.517,2000.5073500000021,4338.637469999996,562.8083333333334,488.369,740.2691,762.66022,1.4752015932007638,0.9306835609958862,2.702405584671847,5.688820992918703
120.uploader,x64,512,300,1,5,0,1.0,5,0.0,5,340.7344,328.547,367.9716,372.04952000000003,measured,5,340.7344,328.547,367.9716,372.04952000000003,343.449,341.13,351.903,352.86060000000003,0.9920960608416387,0.9631137689443908,1.045662014816583,1.054381021853956
120.uploader,x64,512,300,2,10,0,1.0,5,0.0,10,373.0815,359.337,473.9279999999998,530.0016,measured,10,373.0815,359.337,473.9279999999998,530.0016,343.449,341.13,351.903,352.86060000000003,1.086279185555934,1.0533726145457742,1.3467574871484467,1.5020141098212723
120.uploader,x64,512,300,4,20,0,1.0,5,0.0,20,402.10395,356.6585,587.17735,593.38427,measured,20,402.10395,356.6585,587.17735,593.38427,343.449,341.13,351.903,352.86060000000003,1.1707821248569656,1.0455207692082198,1.6685772783977404,1.6816393499302555
120.uploader,x64,512,900,1,5,0,1.0,5,0.0,5,502.717,392.47,825.8109999999999,860.9621999999999,measured,5,502.717,392.47,825.8109999999999,860.9621999999999,458.622,457.377,492.5193,495.64306,1.096146717776295,0.8580886227335437,1.6767078975382284,1.7370609405889794
120.uploader,x64,512,900,2,10,0,1.0,5,0.0,10,1143.3333,608.798,3219.5593999999983,3781.80308,measured,10,1143.3333,608.798,3219.5593999999983,3781.80308,458.622,457.377,492.5193,495.64306,2.4929752606721873,1.3310638707237137,6.536920279063173,7.630093882480671
120.uploader,x64,512,900,4,20,0,1.0,5,0.0,20,949.0310499999999,475.932,2476.109550000001,3321.0251099999987,measured,20,949.0310499999999,475.932,2476.109550000001,3321.0251099999987,458.622,457.377,492.5193,495.64306,2.069309910994239,1.0405682839320736,5.027436589794554,6.700437024176226
120.uploader,x64,1024,60,1,4,0,1.0,4,0.0,4,477.98525,471.5365,508.80605,513.1636100000001,measured,4,477.98525,471.5365,508.80605,513.1636100000001,1026.1726666666666,844.969,1908.5971,2003.14182,0.465794174339731,0.5580518338542597,0.2665864105106311,0.25617937026545634
120.uploader,x64,1024,60,2,10,0,1.0,5,0.0,10,436.7957,439.2665,446.67289999999997,447.62258,measured,10,436.7957,439.2665,446.67289999999997,447.62258,1026.1726666666666,844.969,1908.5971,2003.14182,0.4256551691430747,0.5198610836610573,0.2340320542245401,0.2234602540523067
120.uploader,x64,1024,60,4,13,6,0.5384615384615384,5,0.07692307692307693,7,9170.896714285715,757.489,30521.140799999997,30529.16736,prewarm_only,0,,,,,1026.1726666666666,844.969,1908.5971,2003.14182,8.936991806725556,0.8964695746234477,15.991400594709066,15.240642003070954
120.uploader,x64,1024,120,1,5,0,1.0,5,0.0,5,473.657,444.12,579.9014,605.86828,measured,5,473.657,444.12,579.9014,605.86828,683.413,678.858,708.2673,710.88146,0.6930757828721431,0.6542163456864323,0.8187606571699696,0.8522775091081993
120.uploader,x64,1024,120,2,10,0,1.0,5,0.0,10,626.7589,548.7270000000001,947.0640999999996,1071.81202,measured,10,626.7589,548.7270000000001,947.0640999999996,1071.81202,683.413,678.858,708.2673,710.88146,0.9171012257595335,0.8083089541553611,1.3371563250202285,1.5077225674165144
120.uploader,x64,1024,120,4,20,0,1.0,5,0.0,20,434.94245,414.03200000000004,507.0411,512.25622,measured,20,434.94245,414.03200000000004,507.0411,512.25622,683.413,678.858,708.2673,710.88146,0.63642694827286,0.6098948528263644,0.7158894671545616,0.7205930226398084
120.uploader,x64,1024,300,1,5,0,1.0,5,0.0,5,330.4658,333.979,346.96299999999997,347.21979999999996,measured,5,330.4658,333.979,346.96299999999997,347.21979999999996,330.4736666666667,332.464,339.0061,339.58762,0.9999761957836276,1.0045568843543962,1.0234712590717394,1.0224748475813104
120.uploader,x64,1024,300,2,10,0,1.0,5,0.0,10,501.26480000000004,436.9275,660.57025,660.86365,measured,10,501.26480000000004,436.9275,660.57025,660.86365,330.4736666666667,332.464,339.0061,339.58762,1.5168070880080207,1.3142099595745704,1.9485497458600303,1.9460769800736553
120.uploader,x64,1024,300,4,20,0,1.0,5,0.0,20,413.0104,334.02099999999996,714.4598500000004,1200.0671699999991,measured,20,413.0104,334.02099999999996,714.4598500000004,1200.0671699999991,330.4736666666667,332.464,339.0061,339.58762,1.2497528295244904,1.0046832138216468,2.107513257136082,3.53389552304645
120.uploader,x64,1024,900,1,5,0,1.0,5,0.0,5,742.1476,598.076,1605.1165999999998,1794.98572,measured,5,742.1476,598.076,1605.1165999999998,1794.98572,1758.3226666666667,580.89,3994.3217999999993,4297.73796,0.4220770249222365,1.0295856358346676,0.4018495955934247,0.41765825108611315
120.uploader,x64,1024,900,2,10,0,1.0,5,0.0,10,2360.9301,297.2785,11535.74814999998,18434.497630000005,measured,10,2360.9301,297.2785,11535.74814999998,18434.497630000005,1758.3226666666667,580.89,3994.3217999999993,4297.73796,1.3427172070048576,0.5117638451341907,2.8880367500685553,4.2893489090246915
120.uploader,x64,1024,900,4,20,0,1.0,5,0.0,20,1578.1477,459.0745,2383.9717000000132,16259.879939999977,measured,20,1578.1477,459.0745,2383.9717000000132,16259.879939999977,1758.3226666666667,580.89,3994.3217999999993,4297.73796,0.8975302030268241,0.7902950644700374,0.596840169462564,3.7833576852135433
120.uploader,x64,2048,60,1,4,0,1.0,4,0.0,4,454.87199999999996,450.985,469.73294999999996,472.33538999999996,measured,4,454.87199999999996,450.985,469.73294999999996,472.33538999999996,725.7296666666667,851.898,994.8729,1007.58178,0.6267788418919992,0.5293884948667563,0.4721537293859346,0.4687811941180596
120.uploader,x64,2048,60,2,10,0,1.0,5,0.0,10,451.6986,440.443,516.1958,516.37436,measured,10,451.6986,440.443,516.1958,516.37436,725.7296666666667,851.898,994.8729,1007.58178,0.6224061392924546,0.5170137739494634,0.5188560267346713,0.5124887827963702
120.uploader,x64,2048,60,4,20,0,1.0,5,0.0,20,448.04125000000005,443.97950000000003,484.05780000000004,519.97236,measured,20,448.04125000000005,443.97950000000003,484.05780000000004,519.97236,725.7296666666667,851.898,994.8729,1007.58178,0.6173665905899763,0.5211650925345522,0.48655240282452167,0.5160597088208562
120.uploader,x64,2048,120,1,5,0,1.0,5,0.0,5,1166.0382000000002,649.974,2435.7434,2686.40468,measured,5,1166.0382000000002,649.974,2435.7434,2686.40468,498.892,502.67,555.6773000000001,560.38906,2.337255758761416,1.2930431495812362,4.383377546644428,4.793820707349284
120.uploader,x64,2048,120,2,10,0,1.0,5,0.0,10,557.1245,491.267,900.6810999999994,1084.2962200000002,measured,10,557.1245,491.267,900.6810999999994,1084.2962200000002,498.892,502.67,555.6773000000001,560.38906,1.1167236596297396,0.9773151371675254,1.6208707823767488,1.9348989789343858
120.uploader,x64,2048,120,4,20,0,1.0,5,0.0,20,742.1984500000001,613.171,1071.8869500000012,2340.417389999998,measured,20,742.1984500000001,613.171,1071.8869500000012,2340.417389999998,498.892,502.67,555.6773000000001,560.38906,1.487693629082046,1.2198281178506774,1.9289737946826353,4.176415203394581
120.uploader,x64,2048,300,1,5,0,1.0,5,0.0,5,333.7086,333.137,339.6874,340.61988,measured,5,333.7086,333.137,339.6874,340.61988,334.892,331.694,343.3301,344.36442,0.9964663234714475,1.004350395243809,0.9893900942562275,0.9891262285459108
120.uploader,x64,2048,300,2,10,0,1.0,5,0.0,10,367.9785,325.8145,544.62485,546.88097,measured,10,367.9785,325.8145,544.62485,546.88097,334.892,331.694,343.3301,344.36442,1.0987975227834645,0.9822743251309942,1.5863009098241023,1.5880879040871878
120.uploader,x64,2048,300,4,20,0,1.0,5,0.0,20,364.2443,336.5195,554.85595,555.5391900000001,measured,20,364.2443,336.5195,554.85595,555.5391900000001,334.892,331.694,343.3301,344.36442,1.0876470623365144,1.0145480472966046,1.616100510849471,1.613230513187164
120.uploader,x64,2048,900,1,5,0,1.0,5,0.0,5,794.2724000000001,259.308,2083.2126,2334.13052,measured,5,794.2724000000001,259.308,2083.2126,2334.13052,477.585,470.241,490.7673,492.59186,1.6631016468272666,0.551436391127103,4.244807264053656,4.738467501269713
120.uploader,x64,2048,900,2,4,0,1.0,2,0.0,4,1419.0335,1404.752,2608.30255,2643.18211,measured,4,1419.0335,1404.752,2608.30255,2643.18211,477.585,470.241,490.7673,492.59186,2.971268988766398,2.987302255651889,5.314743973365789,5.365866399010329
120.uploader,x64,2048,900,4,12,0,1.0,3,0.0,12,24.3485,21.500999999999998,38.921,39.3082,measured,12,24.3485,21.500999999999998,38.921,39.3082,477.585,470.241,490.7673,492.59186,0.05098254760932609,0.04572336312656701,0.07930642485756488,0.07979872018185603
120.uploader,x64,3008,60,1,3,0,1.0,3,0.0,3,458.18066666666664,452.086,481.1326,483.71452,measured,3,458.18066666666664,452.086,481.1326,483.71452,506.68433333333337,427.192,674.3185,696.2853,0.9042724168170451,1.0582735631753404,0.7135094172857486,0.69470735630926
120.uploader,x64,3008,60,2,10,0,1.0,5,0.0,10,431.1998,435.0485,452.19335,452.23546999999996,measured,10,431.1998,435.0485,452.19335,452.23546999999996,506.68433333333337,427.192,674.3185,696.2853,0.8510225630290522,1.018391027921871,0.67059312476226,0.6494973683919508
120.uploader,x64,3008,60,4,16,0,1.0,4,0.0,16,440.76656249999996,439.076,467.914,468.5044,measured,16,440.76656249999996,439.076,467.914,468.5044,506.68433333333337,427.192,674.3185,696.2853,0.8699036727666731,1.0278188730126032,0.6939065145031613,0.6728626900496104
120.uploader,x64,3008,120,1,5,0,1.0,5,0.0,5,432.9588,426.244,460.55060000000003,465.26932,measured,5,432.9588,426.244,460.55060000000003,465.26932,448.293,448.781,460.0103,461.00846,0.9657942461738194,0.9497817420969248,1.001174538917933,1.0092424768083432
120.uploader,x64,3008,120,2,10,0,1.0,5,0.0,10,550.8471999999999,487.3705,785.6129999999999,788.4642,measured,10,550.8471999999999,487.3705,785.6129999999999,788.4642,448.293,448.781,460.0103,461.00846,1.2287660079456961,1.0859873746883224,1.7078161075958516,1.7103031037651673
120.uploader,x64,3008,120,4,20,0,1.0,5,0.0,20,710.9928,435.0475,1198.3866500000026,4077.6717299999955,measured,20,710.9928,435.0475,1198.3866500000026,4077.6717299999955,448.293,448.781,460.0103,461.00846,1.5860002275297629,0.9693982142737773,2.6051300373056923,8.845112582098809
120.uploader,x64,3008,300,1,5,0,1.0,5,0.0,5,327.3322,327.454,328.5224,328.68448,measured,5,327.3322,327.454,328.5224,328.68448,374.9936666666667,378.407,382.4822,382.84444,0.8729006089880629,0.8653486854101536,0.8589220622554462,0.8585327241529223
120.uploader,x64,3008,300,2,10,0,1.0,5,0.0,10,408.0753,328.4125,668.6579499999998,752.3683900000001,measured,10,408.0753,328.4125,668.6579499999998,752.3683900000001,374.9936666666667,378.407,382.4822,382.84444,1.0882191788127977,0.8678816723792109,1.748206713933354,1.965206520956658
120.uploader,x64,3008,300,4,20,0,1.0,5,0.0,20,351.35855000000004,329.629,550.5378999999999,558.68358,measured,20,351.35855000000004,329.629,550.5378999999999,558.68358,374.9936666666667,378.407,382.4822,382.84444,0.9369719577486199,0.8710964649174039,1.4393817542358833,1.4592965748699394
120.uploader,x64,3008,900,1,5,0,1.0,5,0.0,5,5615.445000000001,2095.461,16675.658,19108.81,measured,5,5615.445000000001,2095.461,16675.658,19108.81,464.7763333333333,360.19,778.1904999999999,815.3461,12.082037309702375,5.817654571198534,21.428760695485234,23.436440059012977
120.uploader,x64,3008,900,2,10,0,1.0,5,0.0,10,538.0926,297.54449999999997,1429.1141999999986,1842.19404,measured,10,538.0926,297.54449999999997,1429.1141999999986,1842.19404,464.7763333333333,360.19,778.1904999999999,815.3461,1.157745266719691,0.8260765151725478,1.8364580395160295,2.2594013020973547
120.uploader,x64,3008,900,4,20,0,1.0,5,0.0,20,1452.6077,1060.4634999999998,3322.9908500000065,9950.27976999999,measured,20,1452.6077,1060.4634999999998,3322.9908500000065,9950.27976999999,464.7763333333333,360.19,778.1904999999999,815.3461,3.1253908510832096,2.9441780726838607,4.270150882078369,12.203749757311638
210.thumbnailer,x64,128,60,1,3,0,1.0,3,0.0,3,43.946666666666665,42.109,50.9245,51.7081,measured,3,43.946666666666665,42.109,50.9245,51.7081,40.019666666666666,40.327,40.6735,40.7043,1.09812675434578,1.0441887569122426,1.2520314209497585,1.270335075164049
210.thumbnailer,x64,128,60,2,10,0,1.0,5,0.0,10,38.9942,38.9615,40.83975,40.942350000000005,measured,10,38.9942,38.9615,40.83975,40.942350000000005,40.019666666666666,40.327,40.6735,40.7043,0.9743759318335152,0.9661393111315001,1.0040874279321919,1.005848276472019
210.thumbnailer,x64,128,60,4,12,0,1.0,3,0.0,12,40.42791666666667,40.4725,42.19515,42.85823,measured,12,40.42791666666667,40.4725,42.19515,42.85823,40.019666666666666,40.327,40.6735,40.7043,1.0102012343930902,1.0036080045626998,1.0374113366196664,1.0529165223330212
210.thumbnailer,x64,128,120,1,3,0,1.0,3,0.0,3,47.60666666666666,45.081,54.495,55.331799999999994,measured,3,47.60666666666666,45.081,54.495,55.331799999999994,40.77266666666667,41.112,41.7879,41.84798,1.1676122892787648,1.0965411558669003,1.3040856324438412,1.3222095785746408
210.thumbnailer,x64,128,120,2,10,0,1.0,5,0.0,10,39.0341,38.9025,41.808249999999994,42.28885,measured,10,39.0341,38.9025,41.808249999999994,42.28885,40.77266666666667,41.112,41.7879,41.84798,0.9573595055511044,0.9462565674255692,1.0004869830740475,1.0105350365776316
210.thumbnailer,x64,128,120,4,16,0,1.0,4,0.0,16,45.303125,42.9815,62.6425,63.7717,measured,16,45.303125,42.9815,62.6425,63.7717,40.77266666666667,41.112,41.7879,41.84798,1.1111150852695433,1.0454733411169488,1.4990583398543598,1.5238895640840968
210.thumbnailer,x64,128,300,1,3,0,1.0,3,0.0,3,49.18333333333334,52.244,52.6004,52.63208,measured,3,49.18333333333334,52.244,52.6004,52.63208,43.311,43.065,45.6408,45.86976,1.1355852631740975,1.213142923487751,1.1524863718427372,1.1474243597524818
210.thumbnailer,x64,128,300,2,10,0,1.0,5,0.0,10,39.3375,39.251,41.2555,41.3959,measured,10,39.3375,39.251,41.2555,41.3959,43.311,43.065,45.6408,45.86976,0.9082565629978527,0.9114362010913735,0.9039171092531244,0.9024660255471142
210.thumbnailer,x64,128,300,4,16,0,1.0,4,0.0,16,44.304375,41.8135,61.44175,65.49955,measured,16,44.304375,41.8135,61.44175,65.49955,43.311,43.065,45.6408,45.86976,1.0229358592505369,0.9709392778358296,1.3462023014495803,1.4279462111857573
210.thumbnailer,x64,128,900,1,5,0,1.0,5,0.0,5,43.9524,44.339,46.3534,46.68428,measured,5,43.9524,44.339,46.3534,46.68428,44.46033333333333,44.188,49.7725,50.2689,0.9885755842286382,1.0034172173440752,0.9313054397508664,0.928691099268136
210.thumbnailer,x64,128,900,2,10,0,1.0,5,0.0,10,42.5766,40.1415,54.345249999999986,59.40505,measured,10,42.5766,40.1415,54.345249999999986,59.40505,44.46033333333333,44.188,49.7725,50.2689,0.9576311468649958,0.9084253643523128,1.091873022251243,1.1817455723121055
210.thumbnailer,x64,128,900,4,20,0,1.0,5,0.0,20,44.97455,42.601,59.85145,64.52468999999999,measured,20,44.97455,42.601,59.85145,64.52468999999999,44.46033333333333,44.188,49.7725,50.2689,1.0115657402478615,0.9640852720195527,1.202500376714049,1.2835906494870584
210.thumbnailer,x64,256,60,1,3,0,1.0,3,0.0,3,37.733666666666664,37.598,38.0084,38.04488,measured,3,37.733666666666664,37.598,38.0084,38.04488,43.11233333333333,44.523,46.6956,46.88872,0.8752406503939321,0.8444624126855782,0.8139610584294881,0.8113866192124674
210.thumbnailer,x64,256,60,2,10,0,1.0,5,0.0,10,38.6666,38.713499999999996,40.253299999999996,40.37066,measured,10,38.6666,38.713499999999996,40.253299999999996,40.37066,43.11233333333333,44.523,46.6956,46.88872,0.896880243085892,0.8695168789165149,0.8620362518095923,0.8609887410021003
210.thumbnailer,x64,256,60,4,12,0,1.0,3,0.0,12,40.188583333333334,40.149,42.1954,42.37668,measured,12,40.188583333333334,40.149,42.1954,42.37668,43.11233333333333,44.523,46.6956,46.88872,0.9321829793485237,0.9017586416009702,0.9036268941827496,0.9037713121620723
210.thumbnailer,x64,256,120,1,3,0,1.0,3,0.0,3,44.55266666666666,40.922,52.729099999999995,53.77862,measured,3,44.55266666666666,40.922,52.729099999999995,53.77862,46.097,46.035,49.4658,49.77076,0.9664981813711664,0.8889323340936244,1.0659708323730739,1.0805263974269228
210.thumbnailer,x64,256,120,2,10,0,1.0,5,0.0,10,39.3535,39.450500000000005,41.50749999999999,42.2023,measured,10,39.3535,39.450500000000005,41.50749999999999,42.2023,46.097,46.035,49.4658,49.77076,0.8537106536217106,0.8569675247094604,0.839115105790263,0.847933605996774
210.thumbnailer,x64,256,120,4,12,0,1.0,3,0.0,12,41.660666666666664,41.599000000000004,44.643299999999996,46.057460000000006,measured,12,41.660666666666664,41.599000000000004,44.643299999999996,46.057460000000006,46.097,46.035,49.4658,49.77076,0.9037609099652182,0.9036385358966006,0.9025083997428526,0.9253919369525401
210.thumbnailer,x64,256,300,1,4,0,1.0,4,0.0,4,40.68825,40.331500000000005,43.07665,43.42333,measured,4,40.68825,40.331500000000005,43.07665,43.42333,41.80733333333333,42.744,42.7998,42.80476,0.973232367527228,0.9435593299644396,1.0064684881705055,1.014450962930291
210.thumbnailer,x64,256,300,2,10,0,1.0,5,0.0,10,38.6887,38.7155,40.3364,40.44008,measured,10,38.6887,38.7155,40.3364,40.44008,41.80733333333333,42.744,42.7998,42.80476,0.9254046339557653,0.9057528542017593,0.9424436562787677,0.9447566111806257
210.thumbnailer,x64,256,300,4,8,0,1.0,2,0.0,8,42.8355,42.3665,45.7356,45.95512,measured,8,42.8355,42.3665,45.7356,45.95512,41.80733333333333,42.744,42.7998,42.80476,1.0245929741193731,0.9911683511136067,1.0685937784756003,1.0735983568182603
210.thumbnailer,x64,256,900,1,5,0,1.0,5,0.0,5,42.5992,42.892,44.1838,44.20556,measured,5,42.5992,42.892,44.1838,44.20556,43.64066666666667,42.871,45.976,46.252,0.9761354088694032,1.000489841617877,0.961018792413433,0.955754561964888
210.thumbnailer,x64,256,900,2,10,0,1.0,5,0.0,10,41.9518,40.111000000000004,51.367699999999985,56.21834,measured,10,41.9518,40.111000000000004,51.367699999999985,56.21834,43.64066666666667,42.871,45.976,46.252,0.9613006217442446,0.9356208159361807,1.1172720549852093,1.2154791144166737
210.thumbnailer,x64,256,900,4,20,0,1.0,5,0.0,20,43.849650000000004,42.055,60.2136,60.72432,measured,20,43.849650000000004,42.055,60.2136,60.72432,43.64066666666667,42.871,45.976,46.252,1.004788729166985,0.9809661542767838,1.3096746128414825,1.3129014961515177
210.thumbnailer,x64,512,60,1,3,0,1.0,3,0.0,3,43.65566666666666,42.567,47.1165,47.5209,measured,3,43.65566666666666,42.567,47.1165,47.5209,47.805,47.685,54.0768,54.64496,0.9132029425095003,0.8926706511481598,0.8712886117521748,0.869630062863986
210.thumbnailer,x64,512,60,2,10,0,1.0,5,0.0,10,41.3945,41.420500000000004,43.9711,44.24542,measured,10,41.3945,41.420500000000004,43.9711,44.24542,47.805,47.685,54.0768,54.64496,0.8659031482062546,0.8686274509803922,0.8131231877625895,0.809688944781001
210.thumbnailer,x64,512,60,4,12,0,1.0,3,0.0,12,40.12591666666667,40.1555,42.2206,42.56732,measured,12,40.12591666666667,40.1555,42.2206,42.56732,47.805,47.685,54.0768,54.64496,0.8393665237248545,0.8420991926182237,0.7807525593230369,0.7789797997839143
210.thumbnailer,x64,512,120,1,5,0,1.0,5,0.0,5,46.4018,46.533,50.5944,50.89888,measured,5,46.4018,46.533,50.5944,50.89888,47.553,52.143,52.6713,52.71826,0.9757912224255043,0.8924112536677982,0.9605686588331785,0.9654886181751825
210.thumbnailer,x64,512,120,2,10,0,1.0,5,0.0,10,41.6803,39.7385,50.84269999999998,56.809340000000006,measured,10,41.6803,39.7385,50.84269999999998,56.809340000000006,47.553,52.143,52.6713,52.71826,0.8765020082854921,0.7621061312160788,0.9652828010700321,1.0776027129878718
210.thumbnailer,x64,512,120,4,20,0,1.0,5,0.0,20,44.51415,43.022000000000006,57.7354,57.878280000000004,measured,20,44.51415,43.022000000000006,57.7354,57.878280000000004,47.553,52.143,52.6713,52.71826,0.9360955144785819,0.8250771915693382,1.0961453391125717,1.0978791788651598
210.thumbnailer,x64,512,300,1,5,0,1.0,5,0.0,5,39.354,38.247,42.981,43.473800000000004,measured,5,39.354,38.247,42.981,43.473800000000004,48.441,41.271,62.9349,64.86058,0.8124109741747693,0.9267282110925347,0.6829438038353919,0.6702653599459025
210.thumbnailer,x64,512,300,2,10,0,1.0,5,0.0,10,42.6744,40.845,53.87149999999998,58.3823,measured,10,42.6744,40.845,53.87149999999998,58.3823,48.441,41.271,62.9349,64.86058,0.8809562147767387,0.9896779821181944,0.8559876952215699,0.9001199187549664
210.thumbnailer,x64,512,300,4,20,0,1.0,5,0.0,20,43.4949,41.540499999999994,59.95625,60.85685,measured,20,43.4949,41.540499999999994,59.95625,60.85685,48.441,41.271,62.9349,64.86058,0.8978943456988914,1.0065300089651328,0.9526709345688957,0.9382717515014513
210.thumbnailer,x64,512,900,1,5,0,1.0,5,0.0,5,41.212,39.903,47.1948,48.10936,measured,5,41.212,39.903,47.1948,48.10936,39.164,37.82,41.6729,42.01538,1.05229292207129,1.055076679005817,1.1325057771357405,1.1450416490342346
210.thumbnailer,x64,512,900,2,10,0,1.0,5,0.0,10,41.532,40.0085,49.971949999999985,56.03759,measured,10,41.532,40.0085,49.971949999999985,56.03759,39.164,37.82,41.6729,42.01538,1.0604636911449288,1.0578662083553674,1.1991474075478306,1.3337399304730793
