benchmark,architecture,memory_mb,timeout_sec,idle_gap_sec,invocations,failed_invocations,success_rate,cold_probability,successful_invocations,mean_client_latency_ms,p50_latency_ms,p95_latency_ms,profile_source,warm_mean_client_latency_ms,warm_p95_latency_ms,estimated_cold_overhead_ms,estimated_p95_cold_overhead_ms
311.compression,arm64,1024,900,0,1,0,1.0,1.0,1,1485.041,1485.041,1485.041,warmup_only,403.597,406.9809,1081.444,1078.0601
311.compression,arm64,2048,60,-1,1,0,1.0,1.0,1,967.715,967.715,967.715,measured,401.5413333333333,409.7914,566.1736666666668,557.9236000000001
311.compression,arm64,2048,60,0,1,0,1.0,1.0,1,993.122,993.122,993.122,warmup_only,401.5413333333333,409.7914,591.5806666666667,583.3306
311.compression,arm64,2048,120,-1,1,0,1.0,1.0,1,1016.883,1016.883,1016.883,measured,411.4626666666666,432.2551,605.4203333333335,584.6279
311.compression,arm64,2048,120,0,1,0,1.0,1.0,1,1020.736,1020.736,1020.736,warmup_only,411.4626666666666,432.2551,609.2733333333333,588.4809
311.compression,arm64,2048,300,-1,1,0,1.0,1.0,1,993.545,993.545,993.545,measured,401.0513333333333,410.7803,592.4936666666667,582.7647
311.compression,arm64,2048,300,0,1,0,1.0,1.0,1,974.175,974.175,974.175,warmup_only,401.0513333333333,410.7803,573.1236666666666,563.3947
311.compression,arm64,2048,900,-1,1,0,1.0,1.0,1,1048.382,1048.382,1048.382,measured,399.9636666666667,409.5405,648.4183333333333,638.8415
311.compression,arm64,2048,900,0,1,0,1.0,1.0,1,1072.328,1072.328,1072.328,warmup_only,399.9636666666667,409.5405,672.3643333333332,662.7874999999999
311.compression,arm64,3008,60,-1,1,0,1.0,1.0,1,993.087,993.087,993.087,measured,406.85533333333336,419.7894,586.2316666666666,573.2976
311.compression,arm64,3008,60,0,1,0,1.0,1.0,1,1035.809,1035.809,1035.809,warmup_only,406.85533333333336,419.7894,628.9536666666665,616.0196
311.compression,arm64,3008,120,-1,1,0,1.0,1.0,1,988.577,988.577,988.577,measured,400.503,402.505,588.0740000000001,586.072
311.compression,arm64,3008,120,0,1,0,1.0,1.0,1,1096.846,1096.846,1096.846,warmup_only,400.503,402.505,696.3430000000001,694.341
311.compression,arm64,3008,300,-1,1,0,1.0,1.0,1,1021.045,1021.045,1021.045,measured,399.023,405.1333,622.0219999999999,615.9116999999999
311.compression,arm64,3008,300,0,1,0,1.0,1.0,1,1074.831,1074.831,1074.831,warmup_only,399.023,405.1333,675.8079999999999,669.6976999999999
311.compression,arm64,3008,900,-1,1,0,1.0,1.0,1,1043.336,1043.336,1043.336,measured,401.06200000000007,406.2495,642.2739999999999,637.0865
311.compression,arm64,3008,900,0,1,0,1.0,1.0,1,1087.881,1087.881,1087.881,warmup_only,401.06200000000007,406.2495,686.819,681.6315000000001
411.image-recognition,arm64,128,60,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,128,120,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,128,300,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,128,900,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,256,60,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,256,120,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,256,300,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,256,900,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,arm64,512,60,-1,1,0,1.0,1.0,1,6243.959,6243.959,6243.959,measured,138.991,144.52849999999998,6104.968,6099.4304999999995
411.image-recognition,arm64,512,60,0,1,0,1.0,1.0,1,6611.423,6611.423,6611.423,warmup_only,138.991,144.52849999999998,6472.432,6466.894499999999
411.image-recognition,arm64,512,120,-1,1,0,1.0,1.0,1,7083.116,7083.116,7083.116,measured,130.97166666666666,132.1595,6952.144333333334,6950.9565
411.image-recognition,arm64,512,120,0,1,0,1.0,1.0,1,6111.149,6111.149,6111.149,warmup_only,130.97166666666666,132.1595,5980.177333333334,5978.989500000001
411.image-recognition,arm64,512,300,-1,1,0,1.0,1.0,1,17572.94,17572.94,17572.94,measured,143.487,152.10500000000002,17429.452999999998,17420.835
411.image-recognition,arm64,512,300,0,1,0,1.0,1.0,1,17538.682,17538.682,17538.682,warmup_only,143.487,152.10500000000002,17395.195,17386.577
411.image-recognition,arm64,512,900,-1,1,0,1.0,1.0,1,2576.086,2576.086,2576.086,measured,130.94733333333332,134.486,2445.1386666666663,2441.6
411.image-recognition,arm64,512,900,0,1,0,1.0,1.0,1,2617.701,2617.701,2617.701,warmup_only,130.94733333333332,134.486,2486.7536666666665,2483.215
411.image-recognition,arm64,1024,60,-1,1,0,1.0,1.0,1,7383.627,7383.627,7383.627,measured,148.224,156.6968,7235.403,7226.930200000001
411.image-recognition,arm64,1024,60,0,1,0,1.0,1.0,1,6001.375,6001.375,6001.375,warmup_only,148.224,156.6968,5853.151,5844.6782
411.image-recognition,arm64,1024,120,-1,1,0,1.0,1.0,1,7094.689,7094.689,7094.689,measured,147.064,175.31519999999998,6947.625,6919.3738
411.image-recognition,arm64,1024,120,0,1,0,1.0,1.0,1,7889.59,7889.59,7889.59,warmup_only,147.064,175.31519999999998,7742.526,7714.2748
411.image-recognition,arm64,1024,300,-1,1,0,1.0,1.0,1,17521.292,17521.292,17521.292,measured,136.08666666666667,138.7457,17385.205333333335,17382.5463
411.image-recognition,arm64,1024,300,0,1,0,1.0,1.0,1,17471.275,17471.275,17471.275,warmup_only,136.08666666666667,138.7457,17335.188333333335,17332.529300000002
411.image-recognition,arm64,1024,900,-1,1,0,1.0,1.0,1,2513.619,2513.619,2513.619,measured,135.00733333333332,137.49519999999998,2378.6116666666667,2376.1238000000003
411.image-recognition,arm64,1024,900,0,1,0,1.0,1.0,1,2473.901,2473.901,2473.901,warmup_only,135.00733333333332,137.49519999999998,2338.8936666666664,2336.4058
411.image-recognition,arm64,2048,60,-1,1,0,1.0,1.0,1,6254.521,6254.521,6254.521,measured,136.66466666666668,140.5343,6117.856333333333,6113.9866999999995
411.image-recognition,arm64,2048,60,0,1,0,1.0,1.0,1,8483.699,8483.699,8483.699,warmup_only,136.66466666666668,140.5343,8347.034333333333,8343.164700000001
411.image-recognition,arm64,2048,120,-1,1,0,1.0,1.0,1,7898.604,7898.604,7898.604,measured,145.208,158.6554,7753.396000000001,7739.948600000001
411.image-recognition,arm64,2048,120,0,1,0,1.0,1.0,1,6816.226,6816.226,6816.226,warmup_only,145.208,158.6554,6671.018,6657.5706
411.image-recognition,arm64,2048,300,-1,1,0,1.0,1.0,1,17497.14,17497.14,17497.14,measured,140.971,142.9567,17356.168999999998,17354.1833
411.image-recognition,arm64,2048,300,0,1,0,1.0,1.0,1,17600.888,17600.888,17600.888,warmup_only,140.971,142.9567,17459.916999999998,17457.9313
411.image-recognition,arm64,2048,900,-1,1,0,1.0,1.0,1,2499.257,2499.257,2499.257,measured,138.53833333333333,140.2621,2360.7186666666666,2358.9949
411.image-recognition,arm64,2048,900,0,1,0,1.0,1.0,1,2532.211,2532.211,2532.211,warmup_only,138.53833333333333,140.2621,2393.6726666666664,2391.9489
411.image-recognition,arm64,3008,60,-1,1,0,1.0,1.0,1,7060.833,7060.833,7060.833,measured,133.783,138.3713,6927.049999999999,6922.4617
411.image-recognition,arm64,3008,60,0,1,0,1.0,1.0,1,6503.066,6503.066,6503.066,warmup_only,133.783,138.3713,6369.282999999999,6364.6947
411.image-recognition,arm64,3008,120,-1,1,0,1.0,1.0,1,6509.481,6509.481,6509.481,measured,131.396,137.8324,6378.085,6371.6485999999995
411.image-recognition,arm64,3008,120,0,1,0,1.0,1.0,1,6868.374,6868.374,6868.374,warmup_only,131.396,137.8324,6736.978,6730.5416
411.image-recognition,arm64,3008,300,-1,1,0,1.0,1.0,1,17547.132,17547.132,17547.132,measured,132.15033333333335,136.0091,17414.981666666667,17411.122900000002
411.image-recognition,arm64,3008,300,0,1,0,1.0,1.0,1,17445.747,17445.747,17445.747,warmup_only,132.15033333333335,136.0091,17313.596666666665,17309.7379
411.image-recognition,arm64,3008,900,-1,1,0,1.0,1.0,1,2574.11,2574.11,2574.11,measured,141.332,157.3132,2432.7780000000002,2416.7968
411.image-recognition,arm64,3008,900,0,1,0,1.0,1.0,1,2599.585,2599.585,2599.585,warmup_only,141.332,157.3132,2458.253,2442.2718
